"RX_ProgID","ProgID","RX_ProgName","RX_ProgDescription","TotalCost","FTE","ProgName","ProgDescription","PBBComment","BudgetNote","Personnel","NonPersonnel","Revenue","BudgetName","BudgetYear","Org","Pop","DatabaseName","Lat","Long"
7,380,"Airport Airfield Snow and Ice Control","Snow and ice control on the runways  taxiways  ramps and aircraft rescue and fire fighter access",264981.20380829,1.5825,"Airport Snow & Ice Control","Maintenance of snow removal equipment, fuel, staff time,","Status Quo",NA,149748.74,115232.46380829,168717,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
9,379,"Airport  Management","Ensure that the  airport  is functioning within the Federal Aviation Administration regulations",264198.852357513,1.66,"Airport Management - Operations","Day to day operations, FAA Part 139 compliance, security, wildlife hazard management, regulatory compliance, equipment procurement, rules and regulations enforcement, facility maintenance planning.","Status Quo",NA,125836.545,138362.307357513,571630,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
575,522,"Traffic Sign Management  Installation and Maintenance","Schedule work orders for missing  damaged  and non compliant signing  Conduct routine maintenance  and perform blanket neighborhood sign upgrades",259848.479748745,2.123,"Traffic Control Signage Maintenance","Staff, equipment, and materials to construct, maintain, supply, and install traffic control signs, park signs, and special purpose signs on Local Streets","Status Quo",NA,114092,145756.479748745,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
481,262,"Records Management","Crime data records management system available to internal and external customers",259753.3167,2.55,"Records Management","Purge records as required by the Records Retention Schedule.  Manage, report and share information obtained from dispatch that is ready to be put into RMS.  Set up system and monitor its use for transcription.  Review, assess and manage the quality of the RMS to ensure that all data provided is accurate and correct.  Type all priority and non-priority reports into the RMS system so it can be used in court cases and obtained by citizens.  Review every record within the system to ensure that all areas are complete.  Manage the compliance and Data located in the RMS.","Status Quo",NA,175587.45,84165.8667000001,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
564,425,"Pot Hole Repairs","Repair potholes on all paved roads",259632.559171775,2.0428,"Routine Road Maintenance - MDOT Trunklines","Staff, equipment, and materials to patch potholes, utility cuts, sidewalk and curb repairs, along with general items such as fence repairs, etc.,along MDOT Trunklines","Status Quo",NA,170632.454,89000.105171775,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
149,107,"Accounts Payable Processing and Maintenance","Pay outstanding invoices",256980.627195549,2.579999961,"Accounts Payable","Processing and mailing of payments to vendors, reconciliations of statements, verification of account numbers and available budget, posting to the books of record, annual 1099 processing","Status Quo",NA,219391.482069444,37589.145126105,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
571,408,"Street Sweeping","Operate street sweeper to remove debris and litter from residential and main arterial roads",251143.76,1.85,"Street Sweeping - Local Streets","Staff and equipment to sweep and dispose of debris from City local streets","Status Quo",NA,160696.76,90447,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
149,107,"Accounts Payable Processing and Maintenance","Pay outstanding invoices",251102.22116319,2.575499961,"Accounts Payable","Processing and mailing of payments to vendors, reconciliations of statements, verification of account numbers and available budget, posting to the books of record, annual 1099 processing","Status Quo",NA,218459.690856654,32642.530306536,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
645,493,"Sanitary Sewer Overflow  SSO  Maintenance","Identify hot spots in the system and maintain them on a regular basis to prevent SSO from reoccurring",250368.032845416,1.5765,"Sewer Preventative Maintenance","Cleaning and repairs to sewers 286 Air Relief Valve Maintenance Periodic inspection of forced main relief valves 291 Catch Basin Cleaning Routine cleaning of catch basins 309 Manhole Inspection Routine collections system maintenance 319 Sewer Taps New sewer connections","Status Quo",NA,136550.361,113817.671845416,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
571,408,"Street Sweeping","Operate street sweeper to remove debris and litter from residential and main arterial roads",249561.9,1.79,"Street Sweeping - Local Streets","Staff and equipment to sweep and dispose of debris from City local streets","Status Quo",NA,134329.9,115232,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
564,425,"Pot Hole Repairs","Repair potholes on all paved roads",244673.36073878,1.9964,"Routine Road Maintenance - MDOT Trunklines","Staff, equipment, and materials to patch potholes, utility cuts, sidewalk and curb repairs, along with general items such as fence repairs, etc.,along MDOT Trunklines","Status Quo",NA,162384.056,82289.30473878,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
645,493,"Sanitary Sewer Overflow  SSO  Maintenance","Identify hot spots in the system and maintain them on a regular basis to prevent SSO from reoccurring",244224.152667928,1.4765,"Sewer Preventative Maintenance","Cleaning and repairs to sewers 286 Air Relief Valve Maintenance Periodic inspection of forced main relief valves 291 Catch Basin Cleaning Routine cleaning of catch basins 309 Manhole Inspection Routine collections system maintenance 319 Sewer Taps New sewer connections","Status Quo",NA,129702.6595,114521.493167928,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
575,522,"Traffic Sign Management  Installation and Maintenance","Schedule work orders for missing  damaged  and non compliant signing  Conduct routine maintenance  and perform blanket neighborhood sign upgrades",242562.68057503,1.279,"Traffic Control Signage Maintenance","Staff, equipment, and materials to construct, maintain, supply, and install traffic control signs, park signs, and special purpose signs on Local Streets","Status Quo",NA,103704.68,138858.00057503,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
292,419,"Right of Way Trees","Remove trees and brush  from public right of way",242083.66,1.847,"Right-of-Way Trees - Major Streets","Staff, equipment, and materials to trim, remove trees and brush, grind stumps, topsoil and seed along public Major Street right-of-ways.","Status Quo",NA,161183.66,80900,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
334,150,"Phone System Administration and Support","Support and maintenance of phone system",238163.702173913,0.8,"Phone maintenance - Adds, moves, changes","Administer phone services, network, maintenance and troubleshoots","Status Quo",NA,78732.05,159431.652173913,442832,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
9,379,"Airport  Management","Ensure that the  airport  is functioning within the Federal Aviation Administration regulations",237808.657023316,2.26,"Airport Management - Operations","Day to day operations, FAA Part 139 compliance, security, wildlife hazard management, regulatory compliance, equipment procurement, rules and regulations enforcement, facility maintenance planning.","Status Quo",NA,113711.0135,124097.643523316,490995,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
41,71,"Customer Inquires and Assistance","Assist customers via telephone  computer or walk ins",233118.377727343,2.35,"Assessing Customer Inquiries and Assistance","Provide assessing information to both internal and external customers.  May be provided at front counter, by phone or mail.","Status Quo",NA,220562.0955,12556.2822273428,2700,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
41,71,"Customer Inquires and Assistance","Assist customers via telephone  computer or walk ins",232400.844939069,2.35,"Assessing Customer Inquiries and Assistance","Provide assessing information to both internal and external customers.  May be provided at front counter, by phone or mail.","Status Quo",NA,217915.45,14485.3949390691,2700,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
571,407,"Street Sweeping","Operate street sweeper to remove debris and litter from residential and main arterial roads",225344.25,1.3,"Street Sweeping - Major Streets","Staff and equipment to sweep and dispose of debris from City major streets","Status Quo",NA,99874.25,125470,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
365,123,"Misdemeanor Prosecutions","Prosecution of violations of city ordinance",224509.064891104,1.749999977,"Ordinance Violation Prosecution","Advise code staff on court procedure, initiate court proceedings to enforce code compliance, conduct pretrials and/or contested hearings, follow up with show cause hearings where noncompliance.","Status Quo",NA,199276.951509964,25232.11338114,0,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
7,380,"Airport Airfield Snow and Ice Control","Snow and ice control on the runways  taxiways  ramps and aircraft rescue and fire fighter access",224101.82992228,1.1725,"Airport Snow & Ice Control","Maintenance of snow removal equipment, fuel, staff time,","Status Quo",NA,120749.425,103352.40492228,168717,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
365,123,"Misdemeanor Prosecutions","Prosecution of violations of city ordinance",217214.674692846,1.749999977,"Ordinance Violation Prosecution","Advise code staff on court procedure, initiate court proceedings to enforce code compliance, conduct pretrials and/or contested hearings, follow up with show cause hearings where noncompliance.","Status Quo",NA,194406.897532074,22807.777160772,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
477,12,"Youth Camps","Provide all day camp programs for youth",217207.2471,20.4398,"Kidventure Camp","12 week active summer day camp for youth ages 5-12.  Participants use city transportation to visit city parks, facilities and area attractions.","Status Quo",NA,154007.2471,63200,17800,"Approved",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
571,407,"Street Sweeping","Operate street sweeper to remove debris and litter from residential and main arterial roads",216152.43,1.3,"Street Sweeping - Major Streets","Staff and equipment to sweep and dispose of debris from City major streets","Status Quo",NA,115732.43,100420,0,"Proposed",2020,"Battle Creek",51286,"RX_BattleCreekMI","42.2985","-85.2295"
